"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20"
"1",0.354222279377336,0.421264437751425,0.571133895155046,0.586566146238486,0.609855607800136,0.679380669562678,0.730745552573707,0.753986812731515,0.758954256340528,0.762645549854696,0.769949537307194,0.839342665577187,0.87626162353995,0.875328524761453,0.880658473470949,0.891150647201953,0.889418361058503,0.923624682611858,0.968642992565502,0.969450375912125
"2",0.281674682804693,0.404349170132163,0.556043550963023,0.565627552048901,0.612427001326888,0.67667811144873,0.724870376000189,0.725666879954605,0.728667660042014,0.72866645379503,0.750688842670347,0.791439249808366,0.830913417940388,0.834194672669468,0.838252810542047,0.854672041899936,0.842134322053674,0.89036698747759,0.972936529436085,0.968620927968651
"3",0.27786907739068,0.371048247940441,0.551417645373853,0.560945699493615,0.59235673268151,0.644960616454734,0.678273440984237,0.698189103920218,0.704647586614303,0.717680829250556,0.739395878708161,0.791165953063024,0.827020437569818,0.844024007741424,0.846564278588925,0.862797875931255,0.845475810381647,0.902605719777302,0.942173532837471,0.945719192124597
"4",0.31088471200035,0.397562826709424,0.557293625096471,0.563064097698518,0.6277565329632,0.664826714419885,0.687352055228527,0.703385519518285,0.7151358407014,0.731032118881824,0.744778270248228,0.789592760119509,0.829351708766223,0.839019097705392,0.841407474614218,0.864258275745966,0.866386347566667,0.923278468530441,0.955504736802852,0.969141517555119
"5",0.280296968959871,0.364828512484786,0.543393690896489,0.551082661728167,0.582018278830164,0.635200096277479,0.68008009760095,0.70240191106495,0.707399035867982,0.717931704013732,0.750024619681883,0.807746280240292,0.838061275732706,0.852078579017012,0.853222683712028,0.861681778538629,0.870917735986589,0.884147886253523,0.949863913605843,0.560807155758719
"6",0.277522572510027,0.36162939140834,0.561905821754599,0.576282256709595,0.601195720266765,0.643335469565652,0.674665809489298,0.713836659922775,0.732374781438782,0.732371787582045,0.765093921109214,0.797674701157396,0.827710735666883,0.832752340293538,0.839233575117961,0.857667037629601,0.853756927372493,0.892038795080765,0.951160493864193,0.950417757129998
"7",0.278393857889651,0.373455422625615,0.550055688020104,0.558413717842048,0.589175509120632,0.645031835588083,0.697546803902534,0.72646308079548,0.730201468472196,0.742648530600039,0.781475209035897,0.80436544185348,0.839449572241618,0.840447825238504,0.841293731015581,0.862035386350297,0.861744758523278,0.901573874355037,0.949977769239173,0.952993525810104
"8",0.287355589957344,0.372640085304993,0.551812304681011,0.559000282404788,0.587989643295736,0.639377239722415,0.677872151603175,0.69782442607273,0.704572819849064,0.719361092835267,0.745234179939531,0.79118750176243,0.832011740586869,0.839087860098806,0.842294709987613,0.86406091050781,0.866165147484887,0.89830769938172,0.947216834758112,0.952134278889389
"9",0.0711664807090374,0.127623962647918,0.348176210789781,0.348254013105427,0.435898524501027,0.477763415213863,0.511769748957763,0.540497046290601,0.548098008364401,0.573696164461476,0.611072054864736,0.679095628088466,0.713439681099584,0.722120525535369,0.729911397715991,0.73200326599585,0.769095785701863,0.813231767924631,0.931702015293399,0.959017583223842
"10",0.268384740923884,0.359005851391141,0.525834157882227,0.541665845387199,0.56270205354068,0.620943787331436,0.657565481326925,0.680736595775308,0.685943843856869,0.70055613118137,0.722818135700496,0.778188293981041,0.828039696639014,0.844239111201781,0.845919165049055,0.852535675109563,0.850968039838787,0.888865545282215,0.941228799783317,0.947353750968584
