"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20"
"1",0.000340577401750105,0.00599439255103633,0.0290103755513562,0.775643415453835,0.84326188129312,0.854421322958737,0.859840572598783,0.865376795680613,0.866577850813297,0.883830323431792,0.884924809370327,0.887303978116778,0.913209985178978,0.92458429790866,0.945466655404556,0.95781641469028,0.964764863320514,0.967368312271335,0.980521574544551,0.980665885890782
"2",0.000379632282067325,0.00613403920493748,0.0340723168483927,0.775262863259615,0.836156831792981,0.849345869655644,0.856855614533944,0.862174272222899,0.862191056339764,0.872395572350167,0.880367036139466,0.885368024865075,0.907946919849652,0.914973685549563,0.941138968169207,0.958395021411584,0.965937762927256,0.972925432033794,0.979023580809142,0.979501454399125
"3",0.00018049478991676,0.00547531872949931,0.0339239975435845,0.779344703305671,0.836830886195401,0.852928918341672,0.856432264602391,0.861713381731767,0.861718319218644,0.874174132800392,0.882037227746432,0.887699972237486,0.908616911710887,0.926781004099261,0.953279280461895,0.976160964699229,0.977078168688086,0.985192829485085,0.984980205295798,0.985348206236869
"4",0.00151722842134798,0.00402355224339867,0.049394331978377,0.777894206056537,0.853902596497873,0.871473870723343,0.890877038522546,0.918298757409417,0.918369066414913,0.925054049850047,0.92839425779784,0.928610466704449,0.937467062253549,0.938083194354552,0.951950127021386,0.968092855175031,0.976368936262208,0.983420205258122,0.983072070462601,0.986599883272628
"5",1.3029188923249e-05,0.00481313618656813,0.0396068838896656,0.77233997352817,0.834660003051978,0.854230939083632,0.859751633047725,0.86438672108211,0.864761530395647,0.871729300280678,0.878903923586142,0.884053385036959,0.909848011330051,0.918155502819461,0.941533567113725,0.956955225604289,0.962987081534647,0.965867759998354,0.973504830814231,0.976149597859508
"6",0.00259476360683523,0.0094042368565387,0.0402689929657598,0.786934398577999,0.850051414619203,0.855568738006152,0.858448916251758,0.862429441969251,0.862407349724248,0.884543297636372,0.895192682466065,0.896155868547542,0.913976890230379,0.921672475867669,0.9452496819837,0.957421273085696,0.963498167978386,0.966344201529633,0.975890730780529,0.976445857687262
"7",0.000497482029324289,0.0068066720714881,0.034924020540231,0.774424510222513,0.832521449690999,0.848528706611474,0.853621945310253,0.859240545668572,0.859957728353054,0.873288380545205,0.882431631069136,0.890573149978058,0.915628075614981,0.921074124229118,0.977260662702039,0.979057323396269,0.982083865581134,0.982607684783246,0.988164813454352,0.989105287192876
"8",0.038216553602835,0.0461596281731274,0.0493663065976207,0.80965786449511,0.826775072020567,0.827452569460173,0.839168145507654,0.844031716186622,0.843892370789067,0.852145024092157,0.857341891654152,0.864057553680124,0.886519928182097,0.896963204258485,0.929638280886043,0.948734025518077,0.955142475018793,0.959797439095859,0.969889275048084,0.970437326014924
"9",0.000294790142940716,0.0063056259535892,0.033090228072071,0.780696002798809,0.832714590427203,0.849633557423541,0.855133088804943,0.859320966932803,0.859719331167542,0.872610446361122,0.880802010040309,0.884456928674738,0.908282837470654,0.915273547141525,0.946224564389201,0.957538431637952,0.963420962803219,0.966588285428982,0.973744608576697,0.975195353422583
"10",0.000335632945446139,0.0064933537908405,0.0278388893469424,0.781065397305649,0.833205466939046,0.848385848816541,0.853297781209681,0.858972609347515,0.859583158632337,0.872200361921382,0.880730924340687,0.886095500943342,0.913440149354345,0.918610123985264,0.948458432321409,0.965372286057974,0.96554953449423,0.970285142984392,0.976567788435447,0.97941788312398
"11",0.000118650623376869,0.00710890301879821,0.0285566653245129,0.775526582915328,0.833038416412029,0.848437722277904,0.853728645934774,0.859115709417887,0.859679112918171,0.872331065245934,0.879713251019742,0.885156317798457,0.920888792590584,0.934642001085745,0.949697097072937,0.961647480680589,0.970184473352124,0.970156179510363,0.976634865549272,0.9771206894617
"12",0.000220695298296094,0.00566344876586303,0.0276915677608342,0.782123658983595,0.843520786119632,0.855061155087524,0.856207452700311,0.861944500836884,0.864068315084574,0.873941714577147,0.880866555819239,0.884694786710718,0.909818880420211,0.915415211100919,0.941596241331127,0.961114356872931,0.964111645729767,0.967326332515845,0.974509759708843,0.976264527592449
"13",0.00021349900753616,0.00699847530581827,0.0355124893674753,0.778345092724964,0.836598360835561,0.856486234545849,0.858391434854894,0.865412195576924,0.865438588065084,0.877567253992089,0.884098723846441,0.891240357617381,0.910073845271547,0.91781188229464,0.940928892426454,0.964189929656789,0.969485956660658,0.969852619156625,0.973721086831711,0.975504288284177
"14",0.000227882222261002,0.00298582407656533,0.0237430897741704,0.784064235704104,0.837438617256903,0.850726289787612,0.8554428328524,0.861043843671847,0.861043843671847,0.871564287002771,0.878544969460759,0.883312058414057,0.907017590451099,0.915921309427127,0.941183197457968,0.958392752869026,0.968761077730861,0.972884084580562,0.98715944078267,0.987771311332946
"15",0.000508445984496151,0.0221405369529244,0.0224069646949167,0.558556216141632,0.67598177303836,0.725004672022171,0.725831437791021,0.727192176114686,0.740380552177772,0.761164322699799,0.752484310152389,0.764644574799061,0.810665364176381,0.830268034821728,0.867950489744434,0.902583811070757,0.912229100011079,0.815397219837828,0.926232048324891,0.918410596365119
"16",0.000819422551818793,0.00839720154482846,0.0378150687723171,0.77454364681188,0.837963823333315,0.854758415028282,0.856540722249824,0.861174050498763,0.861178957500518,0.874610272131422,0.880409635260989,0.88430448070153,0.912589425369471,0.927770836695698,0.94186587986476,0.957598968316802,0.963576871895189,0.96630897889245,0.973995815677498,0.976356155966119
"17",1.82342278018222e-05,0.000156811209151818,0.0132978620327377,0.787033963722923,0.835256708792001,0.859251245776511,0.862428172611694,0.868110260139448,0.869383007548537,0.90093862597947,0.90862315467509,0.91863782996137,0.937944927590526,0.938033763719491,0.949958234230952,0.962636274919615,0.966345668928228,0.968354263178839,0.973214564497063,0.973581061890626
"18",0.000384727833273992,0.00520762735090382,0.0316430130244903,0.775344992153187,0.832622458695762,0.849210556851198,0.854420163650465,0.859745693282402,0.859781980225402,0.873110441108403,0.880002921023953,0.887909860387891,0.908146322704363,0.915249754715394,0.941074231025538,0.957644505821014,0.964836936251973,0.966755034674368,0.974559484049477,0.976442570209651
"19",0.000901247814386294,0.00724145400758274,0.029999299041843,0.787653762525917,0.850080044066534,0.864338684403399,0.865695399543839,0.868821048663254,0.868815327044065,0.875217415491439,0.886098132843184,0.891692048829901,0.92376497545842,0.924659966058692,0.944688711196087,0.957524464366541,0.964544347180482,0.97027248449493,0.974301392834554,0.975223841072504
"20",0.0010833478346805,0.0022360810952105,0.0229304872714428,0.794739074393125,0.849886792574492,0.860279619156009,0.873030081639937,0.87368686813646,0.874990990846356,0.898187499078706,0.906170706166677,0.915389445685951,0.932255777245554,0.934277340381063,0.945455371483352,0.967848154334162,0.969188731268391,0.974052206470116,0.983909673781099,0.98392280942552
"21",0.000712130618300069,0.00416482327216945,0.0307006243921337,0.782321652264577,0.83472058427347,0.851313493536582,0.856004229391287,0.870395387783057,0.871573004115135,0.882909767897619,0.885476112353804,0.88862494759577,0.913608717314339,0.925032124042941,0.95658754944285,0.96213857070134,0.967718362104356,0.968654309998814,0.973758614879234,0.975163972908638
"22",0.000279106321940485,0.00712464747272571,0.0359125713426142,0.780223992421609,0.832808722647832,0.848489689261359,0.853749805341177,0.859114137828024,0.859328679933008,0.872421657052709,0.881197017121895,0.884301633812509,0.908297330082463,0.915447065281234,0.941641191588217,0.95758033849585,0.965964661442423,0.967768338101346,0.975067898879447,0.976347705982401
"23",0.000156371442690668,0.00620758883895745,0.0278250154500472,0.776817429110661,0.832502960359335,0.848370895601278,0.853670610002702,0.860033634031572,0.860144619966479,0.87618783309459,0.882245180274744,0.886566450880341,0.907409990376342,0.915315937004807,0.940976963923776,0.958178995872609,0.967304191902924,0.968998043781893,0.975366586602494,0.97619029215839
"24",0.000512304506505605,0.00662213051506532,0.029581032340815,0.787886254666668,0.83272861335805,0.85068937651178,0.854964820594534,0.859264354857843,0.859444125279066,0.872987026550285,0.885833768520181,0.889313186563892,0.90853507542108,0.915816174422346,0.941250909178567,0.957826972078486,0.963623109757388,0.966365203330969,0.974591547349083,0.975566484599378
"25",2.8261131423244e-05,0.0173452326802667,0.0713905671711762,0.786598099743083,0.84998700940952,0.885471704958538,0.894953727018128,0.900023054403199,0.903613661885927,0.903872704084527,0.905448529540052,0.906755042954859,0.915979662436865,0.929192976727036,0.944079830009962,0.962503494102268,0.964749628069398,0.964844335056617,0.973634351129879,0.97476645811026
"26",0.000445906170230655,0.00567840204321373,0.0324770801139122,0.774485642072088,0.832847133112605,0.848598385839226,0.853624368519015,0.859323100896619,0.859566721123365,0.872458765130279,0.880631620132022,0.88466071589831,0.908752780144453,0.916388757423548,0.942422850532108,0.959354024926388,0.963594824460314,0.966317235983854,0.980085674474756,0.980309929287813
