"","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18","X19","X20","X21","X22","X23","X24","X25","X26","X27","X28","X29","X30","X31","X32","X33","X34","X35","X36","X37","X38","X39","X40","X41","X42","X43","X44","X45","X46","X47","X48","X49","X50","X51","X52","X53","X54","X55","X56","X57","X58","X59","X60","X61","X62","X63","X64","X65","X66","X67","X68","X69","X70","X71","X72","X73","X74","X75","X76","X77","X78","X79","X80","X81","X82","X83","X84","X85","X86","X87","X88","X89","X90","X91","X92","X93","X94","X95","X96","X97","X98","X99","X100"
"initWO*initWO",-0.00248336120940147,-0.00212083903484856,-0.00412285128922942,-0.00292128001290728,-0.00211279197080573,-0.00211935335226057,-0.00212083129572038,-0.00211599152593935,-0.00211718446396148,-0.00355836814582558,-0.00211634455916321,-0.00211716954004279,-0.00347596341818028,-0.00323764873363332,-0.00279737452335536,-0.00292128001290728,-0.00323764873363332,-0.00347596341818028,-0.00211879443394343,-0.00263157782260224,-0.00241143423462341,-0.00364022785747705,-0.00212083903484856,-0.00364022785747705,-0.00212168910510681,-0.00310016117039851,-0.00364022785747705,-0.00310016117039851,-0.00286483056468933,-0.00338894533568194,-0.00213238235657606,-0.00338894533568194,-0.00226883423699194,-0.00404439180194171,-0.00212168910510681,-0.00330904690745555,-0.00213238235657606,-0.00212168910510681,-0.00212168910510681,-0.00235754060708452,-0.00310016117039851,-0.00323764873363332,-0.00248336120940147,-0.00217698697444114,-0.00211599152593935,-0.0037401242509668,-0.00292128001290728,-0.00286483056468933,-0.00263157782260224,-0.00211879443394343,-0.00211279197080573,-0.00226883423699194,-0.00235754060708452,-0.00211879443394343,-0.00330904690745555,-0.00310016117039851,-0.00211716954004279,-0.00297779163601779,-0.00310016117039851,-0.00219885318109595,-0.002111973143072,-0.00399538638343395,-0.00212238281974034,-0.002111973143072,-0.00211879443394343,-0.0037401242509668,-0.00211279197080573,-0.00212168910510681,-0.00212168910510681,-0.00330904690745555,-0.00235754060708452,-0.00286483056468933,-0.00364022785747705,-0.00213238235657606,-0.00226883423699194,-0.00330904690745555,-0.00211935335226057,-0.00212083129572038,-0.00212083903484856,-0.00403858494490348,-0.00212083903484856,-0.00279737452335536,-0.00211935335226057,-0.00241143423462341,-0.00212083903484856,-0.00323764873363332,-0.00212083903484856,-0.00248336120940147,-0.0025555767635243,-0.00271170562223994,-0.00292128001290728,-0.00212083129572038,-0.00211599152593935,-0.00212238281974034,-0.00310016117039851,-0.00303732917908101,-0.00211879443394343,-0.0025555767635243,-0.00271170562223994,-0.00222249800266854
"unknown*initWO",-0.152352803041471,-0.175626402459637,-0.0577535910839888,-0.126857899114983,-0.176235508785171,-0.175632041661943,-0.175830892360592,-0.176471407494759,-0.176208042648923,-0.0863549605915873,-0.176354403180936,-0.176449956716293,-0.0901873571085266,-0.104883960120987,-0.135005433846567,-0.126857899114983,-0.104883960120987,-0.0901873571085266,-0.176029906712488,-0.144123499153797,-0.156327301235416,-0.0826210801846854,-0.175626402459637,-0.0826210801846854,-0.175673047628993,-0.114398889751045,-0.0826210801846854,-0.114398889751045,-0.130752817546013,-0.0944045451336658,-0.174689506720244,-0.0944045451336658,-0.16468959187113,-0.0616738050858126,-0.175673047628993,-0.0999044920650129,-0.174689506720244,-0.175673047628993,-0.175673047628993,-0.159356638125766,-0.114398889751045,-0.104883960120987,-0.152352803041471,-0.171890318509111,-0.176471407494759,-0.0775612672634643,-0.126857899114983,-0.130752817546013,-0.144123499153797,-0.176029906712488,-0.176235508785171,-0.16468959187113,-0.159356638125766,-0.176029906712488,-0.0999044920650129,-0.114398889751045,-0.176449956716293,-0.122915707089756,-0.114398889751045,-0.169851754106144,-0.176138003512191,-0.0635643828038483,-0.175338962009195,-0.176138003512191,-0.176029906712488,-0.0775612672634643,-0.176235508785171,-0.175673047628993,-0.175673047628993,-0.0999044920650129,-0.159356638125766,-0.130752817546013,-0.0826210801846854,-0.174689506720244,-0.16468959187113,-0.0999044920650129,-0.175632041661943,-0.175830892360592,-0.175626402459637,-0.0616699886031162,-0.175626402459637,-0.135005433846567,-0.175632041661943,-0.156327301235416,-0.175626402459637,-0.104883960120987,-0.175626402459637,-0.152352803041471,-0.148342201579407,-0.139681582749422,-0.126857899114983,-0.175830892360592,-0.176471407494759,-0.175338962009195,-0.114398889751045,-0.118768165401103,-0.176029906712488,-0.148342201579407,-0.139681582749422,-0.167439755009343
"same*initWO",-0.188356107364398,-0.165942433452343,-0.188961088540349,-0.196628459862588,-0.166784619383652,-0.165861839290132,-0.165779808350241,-0.166155369029449,-0.165628297296422,-0.204601656919938,-0.165636108687462,-0.165715230660837,-0.204632046234451,-0.202234589377521,-0.194418852865483,-0.196628459862588,-0.202234589377521,-0.204632046234451,-0.165679878248564,-0.191203673363575,-0.186929980229531,-0.204836391871762,-0.165942433452343,-0.204836391871762,-0.165876109616952,-0.199803184958319,-0.204836391871762,-0.199803184958319,-0.195629522581691,-0.204906969176908,-0.171267886611274,-0.204906969176908,-0.182213959947874,-0.19514917349985,-0.165876109616952,-0.203498768565919,-0.171267886611274,-0.165876109616952,-0.165876109616952,-0.185329399395714,-0.199803184958319,-0.202234589377521,-0.188356107364398,-0.174315943474342,-0.166155369029449,-0.202956791701818,-0.196628459862588,-0.195629522581691,-0.191203673363575,-0.165679878248564,-0.166784619383652,-0.182213959947874,-0.185329399395714,-0.165679878248564,-0.203498768565919,-0.199803184958319,-0.165715230660837,-0.197632556759795,-0.199803184958319,-0.177373746566448,-0.167029475983251,-0.181242661136649,-0.169941071116575,-0.167029475983251,-0.165679878248564,-0.202956791701818,-0.166784619383652,-0.165876109616952,-0.165876109616952,-0.203498768565919,-0.185329399395714,-0.195629522581691,-0.204836391871762,-0.171267886611274,-0.182213959947874,-0.203498768565919,-0.165861839290132,-0.165779808350241,-0.165942433452343,-0.183906029001056,-0.165942433452343,-0.194418852865483,-0.165861839290132,-0.186929980229531,-0.165942433452343,-0.202234589377521,-0.165942433452343,-0.188356107364398,-0.189743685625315,-0.192747059185661,-0.196628459862588,-0.165779808350241,-0.166155369029449,-0.169941071116575,-0.199803184958319,-0.198689656172111,-0.165679878248564,-0.189743685625315,-0.192747059185661,-0.180684278382626
"VarMaxPD*affected",3848.42787132959,4141.61343604521,3549.32763378165,3816.36585170984,4086.13100127861,4145.35369094652,4134.89449452419,4120.35409595584,4129.8154682579,3678.73295882439,4127.94708384836,4127.02968737768,3700.28545941668,3751.71968697897,3836.7099429851,3816.36585170984,3751.71968697897,3700.28545941668,4132.20534522091,3842.10366171584,3850.93640408012,3653.13321270506,4141.61343604521,3653.13321270506,4138.21132551757,3779.38487632579,3653.13321270506,3779.38487632579,3827.5839396692,3721.88655941367,3975.52698260004,3721.88655941367,3848.46369192216,3574.19812524744,4138.21132551757,3736.87480739794,3975.52698260004,4138.21132551757,4138.21132551757,3852.91364906511,3779.38487632579,3751.71968697897,3848.42787132959,3932.5353425717,4120.35409595584,3627.72076922845,3816.36585170984,3827.5839396692,3842.10366171584,4132.20534522091,4086.13100127861,3848.46369192216,3852.91364906511,4132.20534522091,3736.87480739794,3779.38487632579,4127.02968737768,3804.60630565969,3779.38487632579,3899.6746074037,4073.08475681901,3390.76012167497,4001.28048866125,4073.08475681901,4132.20534522091,3627.72076922845,4086.13100127861,4138.21132551757,4138.21132551757,3736.87480739794,3852.91364906511,3827.5839396692,3653.13321270506,3975.52698260004,3848.46369192216,3736.87480739794,4145.35369094652,4134.89449452419,4141.61343604521,3448.71451025535,4141.61343604521,3836.7099429851,4145.35369094652,3850.93640408012,4141.61343604521,3751.71968697897,4141.61343604521,3848.42787132959,3845.32988173884,3838.80035974729,3816.36585170984,4134.89449452419,4120.35409595584,4001.28048866125,3779.38487632579,3792.28811215568,4132.20534522091,3845.32988173884,3838.80035974729,3856.90802630874
"VarTrialTime*same",0.511380022161937,0.412687707618131,0.190618170601283,0.467681478695342,0.478230349161029,0.407503211346025,0.421493527739263,0.463049878748437,0.437637482498442,0.339034689339466,0.445688986221649,0.45326603966398,0.350975159072661,0.399939106395557,0.489776262398651,0.467681478695342,0.399939106395557,0.350975159072661,0.42952363136281,0.500603627141016,0.515719495839506,0.325152958668205,0.412687707618131,0.325152958668205,0.415933066576639,0.428877906148215,0.325152958668205,0.428877906148215,0.479390691028641,0.368032723219732,0.51498833450753,0.368032723219732,0.529461278721583,0.23279140271843,0.415933066576639,0.384345125511269,0.51498833450753,0.415933066576639,0.415933066576639,0.52043252836418,0.428877906148215,0.399939106395557,0.511380022161937,0.521334174008868,0.463049878748437,0.301750830353402,0.467681478695342,0.479390691028641,0.500603627141016,0.42952363136281,0.478230349161029,0.529461278721583,0.52043252836418,0.42952363136281,0.384345125511269,0.428877906148215,0.45326603966398,0.455333806784926,0.428877906148215,0.527868135867071,0.482580401769319,0.113114701730286,0.504932858296926,0.482580401769319,0.42952363136281,0.301750830353402,0.478230349161029,0.415933066576639,0.415933066576639,0.384345125511269,0.52043252836418,0.479390691028641,0.325152958668205,0.51498833450753,0.529461278721583,0.384345125511269,0.407503211346025,0.421493527739263,0.412687707618131,0.138419705507912,0.412687707618131,0.489776262398651,0.407503211346025,0.515719495839506,0.412687707618131,0.399939106395557,0.412687707618131,0.511380022161937,0.506104958881631,0.494928912085511,0.467681478695342,0.421493527739263,0.463049878748437,0.504932858296926,0.428877906148215,0.442408189766429,0.42952363136281,0.506104958881631,0.494928912085511,0.533121901451745
"MeanNumSpdPks*VarMAPR",2.44287069620501,2.59771533247957,2.30848635487695,2.7071096768933,2.44518166891011,2.58479246593245,2.58535134106025,2.52582272416299,2.55883764428277,2.67311498172957,2.54440367090736,2.52905307780184,2.6886129933389,2.68858982076681,2.68470216308908,2.7071096768933,2.68858982076681,2.6886129933389,2.57243222021034,2.55503392993473,2.39391691056861,2.66757065583436,2.59771533247957,2.66757065583436,2.59512878565317,2.69491881902402,2.66757065583436,2.69491881902402,2.70906286127397,2.68071334483894,2.4161645708939,2.68071334483894,2.41120347690825,2.47407707088083,2.59512878565317,2.6832942000634,2.4161645708939,2.59512878565317,2.59512878565317,2.40705166180118,2.69491881902402,2.68858982076681,2.44287069620501,2.40483991084533,2.52582272416299,2.62131627461956,2.7071096768933,2.70906286127397,2.55503392993473,2.57243222021034,2.44518166891011,2.41120347690825,2.40705166180118,2.57243222021034,2.6832942000634,2.69491881902402,2.52905307780184,2.70295748303338,2.69491881902402,2.39466821326302,2.41909241375948,1.77423044952905,2.39411676530398,2.41909241375948,2.57243222021034,2.62131627461956,2.44518166891011,2.59512878565317,2.59512878565317,2.6832942000634,2.40705166180118,2.70906286127397,2.66757065583436,2.4161645708939,2.41120347690825,2.6832942000634,2.58479246593245,2.58535134106025,2.59771533247957,1.97245643975082,2.59771533247957,2.68470216308908,2.58479246593245,2.39391691056861,2.59771533247957,2.68858982076681,2.59771533247957,2.44287069620501,2.49747840515354,2.61604880320051,2.7071096768933,2.58535134106025,2.52582272416299,2.39411676530398,2.69491881902402,2.69887020591571,2.57243222021034,2.49747840515354,2.61604880320051,2.40075414507022
"MeanNumSpdPks*MeanPMTD",0.0247061184384978,0.142581986992905,0.0296227685309608,0.0283831131631003,0.0930154034454795,0.142300611211439,0.135532120267233,0.102385740244776,0.122909776430774,0.0441156506230444,0.116460511632109,0.110254757632989,0.0453610937842472,0.041309262593335,0.0237785940810436,0.0283831131631003,0.041309262593335,0.0453610937842472,0.12930318098659,0.0245947357115173,0.0260871531319633,0.0433577848658159,0.142581986992905,0.0433577848658159,0.139926557481036,0.0359302644491555,0.0433577848658159,0.0359302644491555,0.0262569675914513,0.047617516599999,0.0583173405045332,0.047617516599999,0.0304141736881149,0.0369318440971264,0.139926557481036,0.0443757299063149,0.0583173405045332,0.139926557481036,0.139926557481036,0.0281637003243967,0.0359302644491555,0.041309262593335,0.0247061184384978,0.0450001091789402,0.102385740244776,0.0456084530910267,0.0283831131631003,0.0262569675914513,0.0245947357115173,0.12930318098659,0.0930154034454795,0.0304141736881149,0.0281637003243967,0.12930318098659,0.0443757299063149,0.0359302644491555,0.110254757632989,0.0308095112745102,0.0359302644491555,0.038908397986916,0.0901982908069984,0.0355718972517545,0.0691279795635887,0.0901982908069984,0.12930318098659,0.0456084530910267,0.0930154034454795,0.139926557481036,0.139926557481036,0.0443757299063149,0.0281637003243967,0.0262569675914513,0.0433577848658159,0.0583173405045332,0.0304141736881149,0.0443757299063149,0.142300611211439,0.135532120267233,0.142581986992905,0.0339021961806878,0.142581986992905,0.0237785940810436,0.142300611211439,0.0260871531319633,0.142581986992905,0.041309262593335,0.142581986992905,0.0247061184384978,0.0246689961800486,0.0244252307985326,0.0283831131631003,0.135532120267233,0.102385740244776,0.0691279795635887,0.0359302644491555,0.0333262380049811,0.12930318098659,0.0246689961800486,0.0244252307985326,0.0328573153052482
"VarHPL*sex",33.011712891448,38.9318920596403,0.0399538330804885,25.299917411731,38.6607626844197,38.9349378936912,38.9806646380317,39.0791503141915,39.092224664753,11.4968561144306,39.1100481264194,39.101455537058,13.616616443095,18.5131741598824,27.7315917091604,25.299917411731,18.5131741598824,13.616616443095,39.0468972405201,30.5309063783925,34.1327801171607,9.32011115887403,38.9318920596403,9.32011115887403,38.9390548094527,21.4320604395945,9.32011115887403,21.4320604395945,26.4879486863272,15.293368610774,37.2232166910161,15.293368610774,35.8134316758745,3.00494991996832,38.9390548094527,16.9642694339149,37.2232166910161,38.9390548094527,38.9390548094527,34.6715315941595,21.4320604395945,18.5131741598824,33.011712891448,36.2087566950707,39.0791503141915,7.6481520371259,25.299917411731,26.4879486863272,30.5309063783925,39.0468972405201,38.6607626844197,35.8134316758745,34.6715315941595,39.0468972405201,16.9642694339149,21.4320604395945,39.101455537058,24.0725173901561,21.4320604395945,36.1747816586043,38.4936696495292,NA,37.5948910532383,38.4936696495292,39.0468972405201,7.6481520371259,38.6607626844197,38.9390548094527,38.9390548094527,16.9642694339149,34.6715315941595,26.4879486863272,9.32011115887403,37.2232166910161,35.8134316758745,16.9642694339149,38.9349378936912,38.9806646380317,38.9318920596403,NA,38.9318920596403,27.7315917091604,38.9349378936912,34.1327801171607,38.9318920596403,18.5131741598824,38.9318920596403,33.011712891448,31.8014291550163,29.1946362418525,25.299917411731,38.9806646380317,39.0791503141915,37.5948910532383,21.4320604395945,22.7843930348643,39.0468972405201,31.8014291550163,29.1946362418525,36.3709707725768
"VarPathLRto*sex",0.000629601561629996,0.00175937506046492,NA,0.000770441718488605,0.00268805059870061,0.00155443449825846,0.00212480904292564,0.00275569955965986,0.00234385872745574,0.000598182035603501,0.00243511553015136,0.00251385138435551,0.000599094399398495,0.000655268711200637,0.000671782118972389,0.000770441718488605,0.000655268711200637,0.000599094399398495,0.0022397168474313,0.000649552850089217,0.000721368511289791,0.00058630008018918,0.00175937506046492,0.00058630008018918,0.0019395580948422,0.000698106880318317,0.00058630008018918,0.000698106880318317,0.000795227884694585,0.00061397704892779,0.00149200182510849,0.00061397704892779,0.000854800623941591,8.22193745580043e-17,0.0019395580948422,0.000633724814629347,0.00149200182510849,0.0019395580948422,0.0019395580948422,0.000788536658788227,0.000698106880318317,0.000655268711200637,0.000629601561629996,0.00103686617839022,0.00275569955965986,0.000464440602475544,0.000770441718488605,0.000795227884694585,0.000649552850089217,0.0022397168474313,0.00268805059870061,0.000854800623941591,0.000788536658788227,0.0022397168474313,0.000633724814629347,0.000698106880318317,0.00251385138435551,0.000744972683701817,0.000698106880318317,0.00100631525745817,0.00263232012304163,NA,0.00191938918807213,0.00263232012304163,0.0022397168474313,0.000464440602475544,0.00268805059870061,0.0019395580948422,0.0019395580948422,0.000633724814629347,0.000788536658788227,0.000795227884694585,0.00058630008018918,0.00149200182510849,0.000854800623941591,0.000633724814629347,0.00155443449825846,0.00212480904292564,0.00175937506046492,NA,0.00175937506046492,0.000671782118972389,0.00155443449825846,0.000721368511289791,0.00175937506046492,0.000655268711200637,0.00175937506046492,0.000629601561629996,0.000639538863230867,0.000659776735634791,0.000770441718488605,0.00212480904292564,0.00275569955965986,0.00191938918807213,0.000698106880318317,0.000720920163077613,0.0022397168474313,0.000639538863230867,0.000659776735634791,0.000931492452154849
"VarInitMvmntRto*unknown",-6.48638801661596,-10.2922004939306,NA,-6.12344894899925,-9.01311389916658,-10.3799694544694,-10.0938147607684,-9.35586802408948,-9.78916690496416,-2.15716804892044,-9.63544022901809,-9.4889083425025,-2.50842667588558,-3.99869702408142,-6.73684161284172,-6.12344894899925,-3.99869702408142,-2.50842667588558,-9.94281116544356,-6.5887406579087,-6.47628664491903,-1.71540320822925,-10.2922004939306,-1.71540320822925,-10.2133305707602,-4.91226344571954,-1.71540320822925,-4.91226344571954,-6.49536104198762,-2.99365707005484,-8.44625807203969,-2.99365707005484,-7.20428482672968,NA,-10.2133305707602,-3.51330394986067,-8.44625807203969,-10.2133305707602,-10.2133305707602,-6.87060297770142,-4.91226344571954,-3.99869702408142,-6.48638801661596,-8.28501615857243,-9.35586802408948,-1.11100075795424,-6.12344894899925,-6.49536104198762,-6.5887406579087,-9.94281116544356,-9.01311389916658,-7.20428482672968,-6.87060297770142,-9.94281116544356,-3.51330394986067,-4.91226344571954,-9.4889083425025,-5.73906363149604,-4.91226344571954,-7.96321394582923,-8.89346960018659,NA,-8.57001854726546,-8.89346960018659,-9.94281116544356,-1.11100075795424,-9.01311389916658,-10.2133305707602,-10.2133305707602,-3.51330394986067,-6.87060297770142,-6.49536104198762,-1.71540320822925,-8.44625807203969,-7.20428482672968,-3.51330394986067,-10.3799694544694,-10.0938147607684,-10.2922004939306,NA,-10.2922004939306,-6.73684161284172,-10.3799694544694,-6.47628664491903,-10.2922004939306,-3.99869702408142,-10.2922004939306,-6.48638801661596,-6.53621523632224,-6.646908267049,-6.12344894899925,-10.0938147607684,-9.35586802408948,-8.57001854726546,-4.91226344571954,-5.33571919431227,-9.94281116544356,-6.53621523632224,-6.646908267049,-7.46897693576931
