"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20"
"1",0.0645235983447889,0.119218147527918,0.229196868570465,0.880957237618436,0.930826686650518,0.919775860551857,0.934706770015092,0.947448152591215,0.952633431178303,0.956645670044778,0.965921595725968,0.929634744099801,0.947368289210016,0.947713470208867,0.981472242553377,0.982604763136352,0.984712880639091,0.977011692393729,0.993649455764266,0.993982424319565
"2",0.0683643945115467,0.125046413906635,0.21924237375378,0.873399812546566,0.795773238393263,0.923909869091943,0.934913232307611,0.944712244316072,0.948840914446679,0.954087662928789,0.944941664305905,0.930086726312292,0.943476295388315,0.937751920218427,0.963027932291438,0.969321780132054,0.98826513666724,0.989647623486037,0.983886922875941,0.988794194243811
"3",0.0638018133454692,0.114566107442209,0.227973009662455,0.871650516631341,0.926180177131743,0.925624666436188,0.935542432183437,0.942406848518039,0.947990750296257,0.954447211989425,0.958573653177637,0.908901390369961,0.9293129757472,0.961665336387043,0.971370261998348,0.989921507324421,0.988852872500158,0.990555917345311,0.842744323074733,0.993624375062571
"4",0.0564411800692792,0.100613544270566,0.179054995825079,0.864403875888999,0.921174699163212,0.930775529493131,0.950423175362158,0.962968203956135,0.964551854979351,0.971605576536059,0.972327220123865,0.95523210804627,0.968942354493051,0.958626798527032,0.977335841207115,0.985018482886943,0.990434010796634,0.99005360123097,0.994707562986846,0.995116220220711
"5",0.0625180107352468,0.108196511907124,0.227433935355626,0.88743737660107,0.961108613186795,0.933681066304948,0.944121412700053,0.953479371922306,0.960482191678338,0.960687023091645,0.878055940419347,0.938373907192788,0.957476439080564,0.955799055880455,0.976758142869662,0.979423792191011,0.979602049366876,0.979357480831241,0.988501582561337,0.964883867602095
"6",0.0664133036123441,0.118545389171849,0.205699046237888,0.88325124761901,0.943600104553846,0.927472507664451,0.937003292779041,0.944949001266615,0.950471393798985,0.899117950123564,0.943466513464623,0.944989871229139,0.944898419849211,0.979180726170133,0.972965306594983,0.980445324386536,0.980658304431022,0.983038538962976,0.979381765979841,0.974151510968357
"7",0.0713546746293597,0.132824844484014,0.229568783450151,0.878003784112691,0.927306225725656,0.924969145219378,0.934041603577491,0.942907970611205,0.949587365799574,0.957630000697958,0.959601303120522,0.899751396055576,0.951477509106191,0.964156767956688,0.987949677139739,0.987711564418868,0.988697540427668,0.991390841357091,0.991432221483635,0.991783963293567
"8",0.0819451135127127,0.221227492834008,0.253952593707694,0.933847313047704,0.943446652830285,0.919633018619403,0.935062481127555,0.93632002913545,0.940815084837675,0.952773017188212,0.962545907081071,0.964204021261225,0.949162665974641,0.961573698336093,0.96130377227831,0.982754948589382,0.978533572070054,0.981787514504817,0.985888356613241,0.985944407826351
"9",0.0800139910606452,0.137415434441915,0.210801894170698,0.881274058886955,0.928647476305936,0.924101714706498,0.939727982628747,0.944099061401188,0.949214490923763,0.955138771717925,0.959614960281769,0.915198268073843,0.931238810964374,0.946656400628452,0.974509872044934,0.979012975186738,0.979178248811917,0.98693481215136,0.982771150271661,0.988062425851864
"10",0.068822778292774,0.126873621809257,0.209000215004185,0.876546459504634,0.928105196054523,0.923643879926306,0.932895908138149,0.943870975278302,0.948222054307394,0.954626166026338,0.900297806107801,0.891430226700539,0.943256389176345,0.96020705182766,0.980913855534072,0.978657688113159,0.984306264666469,0.987618904093988,0.983353365942766,0.790292345768868
