"","predictions1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1",-2.65304541500033,-2.63969666833368,-2.65807525333365,-2.65033403000035,-2.66200053333362,-2.63030311166706,-2.63585129000037,-2.62784428000034,-2.65029958500036,-2.63983638000039,-2.66204517166695,-2.64172547500033,-2.64479017500034,-2.63731420000033,-2.64567552666702,-2.64380611500032,-2.65274775500032,-2.61812811000036,-2.63728150500039,-2.64709786666699,-2.63589449166704,-2.64019925166698,-2.66138382000034,-2.64695712333372,-2.64488458833367,-2.64681570000032,-2.63637841666704,-2.62751225666706,-2.65410995333365,-2.64403782000037,-2.65351409000034,-2.63803864166701,-2.63867726666697,-2.63906563000034,-2.6368600883337,-2.62500041333371,-2.65215911000033,-2.63904158166701,-2.65043756833369,-2.63506290500036,-2.63071069666703,-2.64479691333369,-2.64067715666702,-2.64049275500034,-2.63692964833367,-2.64754996000037,-2.64795903000034,-2.6412264783337,-2.64432750833367,-2.63462024333369,-2.63600481000034,-2.64922587500037,-2.66499324166698,-2.63476188166705,-2.63934329000038,-2.63705466833371,-2.63693183333364,-2.65070322666699,-2.64677030166702,-2.64874106666699,-2.67478955833363,-2.64291452666698,-2.65255348666699,-2.64054665333369,-2.65084753500031,-2.63810068666702,-2.63332620500037,-2.64727187833373,-2.646018821667,-2.64887583500038,-2.63646037666702,-2.64276344000035,-2.64806361166702,-2.64242809000036,-2.64183786333367,-2.65952104833368,-2.62856139833371,-2.64720600166698,-2.63825323333367,-2.64803723333365,-2.63787742666706,-2.64774656000035,-2.63493171333369,-2.64907793166702,-2.62784072000035,-2.64833911000034,-2.63623562666705,-2.62412927000038,-2.65696851166698,-2.65218313500033,-2.64057826666704,-2.63379591166705,-2.62797467500036,-2.65023305500031,-2.63884283833369,-2.64468401000033,-2.64602642000034,-2.65281666666699,-2.63390375166703,-2.64878468500037
"2",-0.502708741666664,-0.48665473833333,-0.48549927166667,-0.49569315166666,-0.52330329,-0.48529155833333,-0.479931261666674,-0.50021099166666,-0.488205974999998,-0.506053658333331,-0.503851598333327,-0.480616878333336,-0.495538356666662,-0.499133608333332,-0.478198496666669,-0.504514716666665,-0.49503355499999,-0.507301081666665,-0.512829696666668,-0.492379666666657,-0.497009306666668,-0.494988753333332,-0.492034054999999,-0.488874480000007,-0.497707949999999,-0.490858256666658,-0.495005641666665,-0.486442676666665,-0.491359374999994,-0.492777773333338,-0.490747326666675,-0.481465628333336,-0.49133099166667,-0.488721231666663,-0.498175488333331,-0.492709233333326,-0.500795963333328,-0.510021221666662,-0.489606846666663,-0.502586768333334,-0.49869475833333,-0.499856543333327,-0.488183584999995,-0.490299210000001,-0.490962341666667,-0.50722615333333,-0.49225873666667,-0.495556999999997,-0.50604033999999,-0.492081431666667,-0.488392155000003,-0.485281756666668,-0.49886217833333,-0.485413956666669,-0.489581726666665,-0.495347266666666,-0.498844351666665,-0.490202555,-0.501622314999993,-0.491576983333331,-0.489753590000005,-0.485314221666667,-0.496031888333327,-0.499261248333325,-0.507763294999994,-0.503847206666661,-0.484906890000005,-0.493300111666666,-0.492366248333336,-0.487095928333334,-0.494815696666668,-0.496580261666664,-0.483631913333333,-0.486370564999998,-0.496612331666669,-0.497203469999997,-0.510811279999992,-0.501697893333329,-0.487884786666666,-0.499737976666669,-0.479472971666671,-0.499881328333332,-0.510208211666655,-0.477206071666664,-0.500311529999992,-0.495792023333333,-0.494481983333332,-0.50098342166666,-0.499469894999993,-0.493379958333332,-0.491006878333338,-0.496671034999997,-0.503069429999997,-0.494265498333329,-0.491172655000002,-0.49006791166667,-0.494631318333335,-0.49025399333333,-0.49264973833334,-0.494149293333329
"3",-0.0849325333333549,-0.0819337950000243,-0.0874858600000194,-0.0823055283333555,-0.0896002700000166,-0.0785151816666914,-0.0796589666666916,-0.0868843333333511,-0.0908096900000179,-0.091293750000016,-0.0832548400000234,-0.0908254000000144,-0.0813956050000229,-0.088820996666683,-0.0920390916666818,-0.0831114033333571,-0.0889915366666849,-0.0907353766666821,-0.0860160766666843,-0.0886322333333527,-0.0774173083333564,-0.096537750000016,-0.0855069250000211,-0.0895637966666815,-0.0871739133333521,-0.0854069616666874,-0.0928163850000161,-0.0901708600000174,-0.0836346566666894,-0.0849375616666855,-0.084709380000021,-0.0802201500000229,-0.0850675650000214,-0.085376138333355,-0.0954684916666812,-0.0953666883333462,-0.0842881866666901,-0.07924484666669,-0.0855369766666862,-0.0819600550000219,-0.0907318000000158,-0.0912716816666838,-0.0875917700000185,-0.0755410883333563,-0.0807672866666909,-0.0854419133333538,-0.0877814250000194,-0.0844247216666881,-0.0889099700000197,-0.0947037383333476,-0.0814670383333574,-0.0911797300000155,-0.0791715516666894,-0.0837874166666892,-0.0936243466666836,-0.0840438766666887,-0.0757393133333571,-0.0933192616666795,-0.076912661666692,-0.0822716716666925,-0.0838244750000207,-0.0930756450000132,-0.0789817633333563,-0.0873063483333518,-0.0851563900000209,-0.0826913466666879,-0.0905435783333487,-0.0869041200000193,-0.0924901750000146,-0.0805801416666895,-0.0914376100000135,-0.0913386933333487,-0.0819847433333572,-0.0986463850000106,-0.0863058683333543,-0.0816800866666914,-0.0878497383333504,-0.0821836366666892,-0.0857655150000215,-0.0784659383333569,-0.0860522700000203,-0.0889979433333512,-0.0806477133333569,-0.0813357850000226,-0.0844733916666881,-0.0816134150000236,-0.0865640100000191,-0.0805865750000209,-0.0857830266666876,-0.0858934783333553,-0.0870013016666864,-0.0876978433333526,-0.0873803133333512,-0.0873639300000201,-0.0929034166666827,-0.0847171800000211,-0.0820141916666907,-0.0912831033333465,-0.0818629433333581,-0.0905802883333513
"4",-5.40185452000147,-5.39355835833484,-5.42272013500146,-5.40503498666807,-5.41122783000143,-5.38557187333471,-5.3814584050014,-5.37388849500143,-5.38551490000135,-5.40543521166817,-5.40530553166818,-5.40414439000148,-5.38076546500144,-5.40605562000146,-5.39550077666807,-5.3909855766681,-5.38364713000138,-5.36491454166811,-5.40195814000144,-5.40655343666817,-5.41912948833488,-5.41162127333483,-5.40441900000149,-5.39214064666809,-5.36943744000129,-5.382208336668,-5.40380303666807,-5.38550299000152,-5.39926824833476,-5.40801841666818,-5.42388397166814,-5.37382626500143,-5.37183785500142,-5.40446202666806,-5.40265573333476,-5.41379673833484,-5.40436511500144,-5.39280818333477,-5.39787273500146,-5.36584079666804,-5.37297076166805,-5.40217429333476,-5.39437740833476,-5.38449092166803,-5.37283534000143,-5.41875547333489,-5.39542026333481,-5.38959421000143,-5.39248579000148,-5.41265604000145,-5.37081867833473,-5.38641191666807,-5.38179382666812,-5.39457831500139,-5.40304663000144,-5.4014252166681,-5.39248413500142,-5.3960731200014,-5.39293380500143,-5.37986528166811,-5.40600140000149,-5.38439517000145,-5.38667308833474,-5.40261945500147,-5.38602222166808,-5.42164346500147,-5.36258772333476,-5.39740450000147,-5.41789197833481,-5.39034397166809,-5.39969243166808,-5.40189278166813,-5.4111412250014,-5.35896506000147,-5.38367859666811,-5.41304548833474,-5.41046791500151,-5.40614735166806,-5.40178135500147,-5.38039921333475,-5.40125818166807,-5.40264639666811,-5.38973690166808,-5.35800961666816,-5.39827716166807,-5.38948443500147,-5.39594296000155,-5.38714488000141,-5.40982002333478,-5.4176118400014,-5.3945149183347,-5.37039341666807,-5.40466264333478,-5.3799785883347,-5.40005950833479,-5.39096400333466,-5.38217372166803,-5.3736594733348,-5.40054374000136,-5.40258396166813
"5",-5.47815974833443,-5.46007620000117,-5.48175055333447,-5.47888436666776,-5.44682510000112,-5.46030358500106,-5.45424561333456,-5.47233788000113,-5.46177936666777,-5.4517861983344,-5.45680459500112,-5.4537829533344,-5.45166576833448,-5.44164694333442,-5.42978865500102,-5.42474642000107,-5.44274991166779,-5.4197297133344,-5.44588273333447,-5.46789985500119,-5.45983053500113,-5.44347409833447,-5.45607477666781,-5.43932600833442,-5.46860561333443,-5.46733577666783,-5.45294388666775,-5.42850076833445,-5.45885937666779,-5.44912201333432,-5.47036796333451,-5.43354199500119,-5.44249736000105,-5.45120771666776,-5.44273960666775,-5.46744787833427,-5.45722709666775,-5.44064387333445,-5.46637960000107,-5.45285847833441,-5.43680265333442,-5.42830485333438,-5.47281874000108,-5.43067966666767,-5.43923656500114,-5.46245682333444,-5.45784331000109,-5.46024747833442,-5.44729579666774,-5.44304743500111,-5.47347967666777,-5.4285317166677,-5.43274574000106,-5.45696100500113,-5.45766071500114,-5.47670717000106,-5.44744509333438,-5.42887654166764,-5.4565026116677,-5.46306214666777,-5.43202788000109,-5.43977327833448,-5.47060457833448,-5.44262964666773,-5.46798521000106,-5.44813235000113,-5.44958695000106,-5.46810297333443,-5.45674281000113,-5.47058932000106,-5.47230417333434,-5.41915442833446,-5.46646643833442,-5.45136454833447,-5.47398674000107,-5.45127992833436,-5.44886966833441,-5.4406811666677,-5.45471394000108,-5.44955172666778,-5.4658119400011,-5.44805362000103,-5.44910503333443,-5.45239214833451,-5.45983523166773,-5.45187746666773,-5.45183584166777,-5.43480766833439,-5.45698075666773,-5.45676141333447,-5.43017587000104,-5.4584386916677,-5.41575530666777,-5.44258953833433,-5.43003836666773,-5.43544355833438,-5.44692271500111,-5.44546385000112,-5.45466465833436,-5.4562284783345
"6",-0.0229166516666715,-0.00243881666667005,0.0164057949999983,-0.0123701400000029,-0.0145415566666732,-0.0275411966666682,0.00617400833333397,0.028690634999998,0.00245519166666495,-0.010273723333337,-0.00779159333333684,0.0101136266666619,-0.0205782283333361,-0.014904751666669,-0.00826352666666743,-0.0334008883333343,-0.00796869833333285,-0.0249517350000034,0.00993646999999987,-0.016328271666667,0.0119523349999987,0.0185846883333308,0.00490203833333219,-0.00469701833333831,-0.00547207833333291,-0.0235831700000048,-0.00623760500000143,-0.0194714700000031,-0.016515470000006,0.0191670499999989,0.0129671083333324,-0.016018505000003,-0.0160168583333374,-0.0096485249999997,-0.0276454066666693,0.0163033899999945,-0.0360261866666675,-0.0129657366666673,-0.0149947200000017,-0.0137703349999997,-0.00142595500000021,0.00499831333333382,-0.000255455000000239,0.0160843366666639,0.000765316666666577,-0.0299139816666701,-0.0158392916666706,0.00433515166666641,-0.0324624916666682,0.00016418499999891,-0.0269916583333391,-0.00797471000000002,0.00597209333333396,-0.0502802666666669,-0.0112371216666677,-0.0232333483333358,0.0148615999999978,0.00433277333332877,-0.0176830616666694,-0.00369529666667326,-0.00121749166666652,-0.000504359999999642,-0.0190926650000005,0.0121627483333279,-0.000955935000003978,-0.0190611450000002,-0.0136452666666711,-0.0467175716666679,-0.00590866999999961,-0.00159390666666654,-0.00390163500000024,-0.00766001166666652,-0.0368085300000025,-0.0024751550000022,-0.0210573783333369,-0.00907281833333377,-0.0377695400000028,-0.00869948833333675,-0.0239014983333347,0.0106389433333333,-0.020686946666672,-0.00425180499999956,-0.0110311933333384,-0.0367586650000006,0.00320876833333382,0.00867443999999517,0.0022273349999963,0.00849908166666433,0.0099944700000005,-0.0256509083333376,-0.0345000833333357,-0.0208640200000028,-0.019317310000003,-0.0130728133333388,-0.0118719600000025,-0.0120503083333346,-0.0331339366666694,-0.00105929166666625,-0.0150952100000027,-0.0206852083333345
"7",-1.16828793333334,-1.15996733000002,-1.18166580333334,-1.17273594833335,-1.16559913000002,-1.16949313000001,-1.17082314000001,-1.20787483333334,-1.18062087666668,-1.19101313333335,-1.17191455000002,-1.19924803666666,-1.19364643833336,-1.16810799000002,-1.20185660166667,-1.17305448166666,-1.14979190166668,-1.188593745,-1.20025388,-1.19251979166667,-1.23019235666668,-1.18335565000001,-1.16841627833334,-1.19127765833334,-1.16355628500002,-1.18073034500002,-1.19666207166667,-1.19225114833334,-1.14827187500001,-1.18492460166667,-1.14957317333335,-1.16580516833333,-1.17416927000002,-1.17836536333335,-1.18041031333335,-1.22153816333334,-1.15209893333332,-1.18319547666668,-1.18821061833334,-1.16175365666667,-1.14624051666668,-1.20679636666666,-1.15886416333334,-1.16960263333333,-1.19748810333337,-1.19486084166667,-1.17891690833334,-1.16448320500002,-1.16473159500001,-1.17308926166668,-1.15809717666668,-1.18068607333337,-1.14612940333336,-1.15620200833334,-1.19575857000001,-1.15939889333333,-1.20030807666666,-1.15794301000001,-1.14757418333336,-1.19416700833335,-1.14153797333336,-1.18969655500002,-1.15902725666669,-1.17422974500002,-1.17795053500001,-1.18638385833335,-1.16275607166668,-1.16312069333336,-1.179294185,-1.15649966833333,-1.17018748833334,-1.16623165666668,-1.17426228833335,-1.13639925333335,-1.18608137000002,-1.20225842000002,-1.17500767500002,-1.19950528333333,-1.15927433666668,-1.15596240666667,-1.13461274333335,-1.19328102333334,-1.14189919333334,-1.15952056166665,-1.18712821333335,-1.18275912666667,-1.17185561666669,-1.19527033666669,-1.16675015333336,-1.19971740000001,-1.16840403500001,-1.18903379333334,-1.20335459333334,-1.15496708500001,-1.19810243166668,-1.17608284833335,-1.17416620500003,-1.14255889666667,-1.18931684000001,-1.18763369333335
"8",6.24211147333677,6.24860353167017,6.23764691667021,6.22966088833685,6.2576923466702,6.20234520667017,6.23053696000349,6.23641213000347,6.20845476000348,6.21518325167015,6.22298465167015,6.26130573000354,6.24019044500356,6.2343382100035,6.21389238000349,6.22043875667019,6.19740211500346,6.23052476333682,6.23447406500345,6.24646995333692,6.19512051333685,6.2280880633369,6.24661580333692,6.26414365667018,6.22190580500356,6.27277936167019,6.24751921500359,6.20919408333686,6.24517803333688,6.21832017833683,6.20805206000359,6.22503846500356,6.2386720916701,6.25683850167028,6.2104921400035,6.20472764500347,6.23378249833686,6.22315678667005,6.24657760500353,6.22054879167011,6.27002852833682,6.21993662000358,6.26387845667028,6.28706794833696,6.22482155333689,6.20468893500353,6.22818625000354,6.24122147500363,6.22160378500354,6.23492634333683,6.24690726333689,6.24561580167021,6.23529695833684,6.23550189333683,6.27526147333698,6.24351056333675,6.24417065000352,6.21876376167018,6.21261758333685,6.23028644500353,6.22092134833685,6.2434837866702,6.21343743333684,6.2227193516702,6.25571680000352,6.22286938667017,6.24463912000358,6.26459780833686,6.22633482833675,6.22834969833683,6.25799340667024,6.25971381000353,6.24948043000351,6.24748647500352,6.21650301167018,6.21811665500354,6.23806776333693,6.21330703833678,6.24222535000358,6.28220302333697,6.24491660500347,6.20856275667015,6.2616196366703,6.21762983833689,6.23217193333684,6.2343923850035,6.23666022167022,6.24982546000354,6.27234740833682,6.21405002333684,6.24965876333682,6.24431911333692,6.23394568333682,6.23155375000354,6.25995494167033,6.25722319333689,6.26020274833689,6.2564716916702,6.23503364333693,6.24209413500347
"9",-0.634700506666472,-0.624987419999814,-0.661148359999791,-0.60445608499982,-0.645982424999804,-0.631043641666499,-0.628274111666481,-0.639317653333138,-0.630072418333154,-0.633676884999797,-0.613311344999837,-0.621359959999818,-0.645431566666481,-0.643755649999798,-0.630855546666485,-0.658463756666471,-0.632918689999815,-0.667356973333124,-0.607437329999835,-0.61749387666649,-0.641111873333123,-0.630022088333161,-0.641057386666475,-0.632580198333132,-0.638633109999802,-0.631681653333141,-0.623887711666486,-0.617868128333147,-0.643474474999807,-0.618791341666482,-0.646380661666466,-0.609396904999831,-0.6565376499998,-0.662777761666465,-0.642788139999797,-0.662613361666454,-0.622308534999822,-0.634852028333144,-0.635583941666494,-0.61248617833317,-0.643984621666476,-0.615160621666486,-0.643549971666481,-0.620371021666492,-0.6514914499998,-0.63143904666648,-0.618735654999823,-0.633953593333157,-0.623808559999832,-0.634692369999822,-0.627489466666489,-0.623201989999814,-0.648237386666469,-0.626360284999813,-0.610772691666488,-0.625067556666482,-0.656394374999806,-0.644522673333146,-0.643243363333138,-0.640629266666467,-0.649926458333141,-0.632712698333143,-0.631344818333143,-0.667787644999794,-0.620637673333149,-0.638004774999817,-0.66434734333313,-0.63823149333313,-0.614409986666488,-0.64321198833314,-0.646402901666461,-0.654118059999797,-0.610192913333154,-0.628596261666483,-0.627190469999834,-0.638030199999806,-0.633726766666478,-0.625714643333149,-0.618407754999803,-0.634379993333149,-0.630902033333153,-0.618389133333161,-0.646700469999813,-0.639752458333134,-0.64008940333314,-0.629158591666469,-0.653889116666474,-0.640849839999793,-0.612355701666494,-0.630901513333148,-0.618680641666498,-0.648266853333144,-0.622176894999819,-0.63075120499981,-0.635732238333146,-0.621820303333147,-0.621025068333144,-0.633662016666475,-0.610395876666492,-0.623910308333148
"10",0.00804931499999973,0.00921346166666655,0.0066575433333336,0.00660723500000179,0.00498407333333414,0.0118789349999994,0.0183576249999986,0.00525135500000014,0.0123139783333341,0.00586911166666686,0.00963130333333291,0.00959049333333355,0.0115659549999982,0.0114114183333328,0.00655676666666895,0.00424422166666855,-0.0011147066666657,0.00752331333333428,0.00844838500000221,0.00531264166666801,0.00855266166666646,0.00680209000000144,0.00451362000000242,0.00905154500000123,0.0106361499999998,0.0019668783333341,0.00664077666666874,0.0160486166666664,0.00461976666666901,0.0180082383333311,0.00635045333333468,0.00938662666666667,0.00966934499999973,0.0112993649999995,0.00256253166666845,0.00427365333333453,0.00522507833333462,0.00670909999999989,0.0134158399999976,0.0088163616666677,0.0124107699999988,0.00785926000000112,0.00625622333333486,0.00657176833333408,0.00824114666666682,0.00886298499999999,0.00471654500000183,0.00885432666666664,-0.00207592833333199,0.0105998766666647,0.000927381666667122,0.00692461333333462,0.0192215499999979,0.00911547333333341,0.0178570349999973,0.00777572833333355,0.00891436500000067,-0.00311896833333204,0.0121331533333321,0.0130738749999993,0.0018979016666677,0.0097638333333333,0.0118144283333319,0.0111351299999978,0.0102726249999991,0.00910081166666811,0.00168797000000056,0.0146701933333308,0.00728739833333361,0.0109283349999986,0.0111172200000001,0.00508296166666845,0.00989197666666568,0.00777681666666802,0.00842041500000092,0.00589600999999999,0.00887158500000045,0.0135155399999986,0.005103186666669,0.00483914500000251,0.00405321833333523,0.010344273333333,0.00746013833333298,0.00574044166666887,0.0152599883333324,0.0138538399999986,0.00747507166666703,0.00655184500000151,0.00975856666666782,0.00574700000000018,0.0157092216666656,0.00709155833333376,0.0113116883333338,0.00871859000000084,0.0121467333333322,0.00674105166666661,0.0116758749999988,0.00447584666666976,0.011785776666665,0.0133428783333312
